gid,lon,lat,X,Y,gridmet_id,irr_freq,irr_ratio,bedrock_m,k_m/d,sy,well_depth,well_surface_ele,well_bedrock_ele,well_k,well_sy,well_depth_ele,wl_depth_m_1990,wl_depth_m_1991,wl_depth_m_1992,wl_depth_m_1993,wl_depth_m_1994,wl_depth_m_1995,wl_depth_m_1996,wl_depth_m_1997,wl_depth_m_1998,wl_depth_m_1999,wl_depth_m_2000,wl_depth_m_2001,wl_depth_m_2002,wl_depth_m_2003,wl_depth_m_2004,wl_depth_m_2005,wl_depth_m_2006,wl_depth_m_2007,wl_depth_m_2008,wl_depth_m_2009,wl_depth_m_2010,wl_depth_m_2011,wl_depth_m_2012,wl_depth_m_2013,wl_depth_m_2014,wl_depth_m_2015,wl_depth_m_2016,wl_depth_m_2017,wl_depth_m_2018,wl_depth_m_2019,wl_depth_m_2020,wl_depth_m_2021,wl_depth_m_2022,wl_ele_m_1990,wl_ele_m_1991,wl_ele_m_1992,wl_ele_m_1993,wl_ele_m_1994,wl_ele_m_1995,wl_ele_m_1996,wl_ele_m_1997,wl_ele_m_1998,wl_ele_m_1999,wl_ele_m_2000,wl_ele_m_2001,wl_ele_m_2002,wl_ele_m_2003,wl_ele_m_2004,wl_ele_m_2005,wl_ele_m_2006,wl_ele_m_2007,wl_ele_m_2008,wl_ele_m_2009,wl_ele_m_2010,wl_ele_m_2011,wl_ele_m_2012,wl_ele_m_2013,wl_ele_m_2014,wl_ele_m_2015,wl_ele_m_2016,wl_ele_m_2017,wl_ele_m_2018,wl_ele_m_2019,wl_ele_m_2020,wl_ele_m_2021,wl_ele_m_2022,st_m_1990,st_m_1991,st_m_1992,st_m_1993,st_m_1994,st_m_1995,st_m_1996,st_m_1997,st_m_1998,st_m_1999,st_m_2000,st_m_2001,st_m_2002,st_m_2003,st_m_2004,st_m_2005,st_m_2006,st_m_2007,st_m_2008,st_m_2009,st_m_2010,st_m_2011,st_m_2012,st_m_2013,st_m_2014,st_m_2015,st_m_2016,st_m_2017,st_m_2018,st_m_2019,st_m_2020,st_m_2021,st_m_2022,Crop2006,Crop2007,Crop2008,Crop2009,Crop2010,Crop2011,Crop2012,Crop2013,Crop2014,Crop2015,Crop2016,Crop2017,Crop2018,Crop2019,Crop2020,Crop2021,Crop2022,other_freq,wheat_freq,Irr1997,Irr1998,Irr1999,Irr2000,Irr2001,Irr2002,Irr2003,Irr2004,Irr2005,Irr2006,Irr2007,Irr2008,Irr2009,Irr2010,Irr2011,Irr2012,Irr2013,Irr2014,Irr2015,Irr2016,Irr2017,Irr2018,Irr2019,Irr2020
grid359,-100.50172948257813,39.42637438773437,29,16,grid32,0,0.0,778.669270897104,68.878704,0.0535,73.152,852.5709695,784.2168393,72.45096,0.0647,779.4189695,43.997013,45.102673,45.117634,46.45594,44.525524,44.711258,45.18548,43.943928,43.510597,43.332138,43.75931,43.708355,43.78416,44.832237,45.584972,45.49626,42.940113,43.78963,45.18732,44.075363,44.376503,44.72405,44.946175,45.42268,49.384487,48.84763,48.756756,48.932457,48.855682,49.595905,48.873886,49.243538,47.259342,807.85736,808.02423,808.0293,808.1075,808.6429,808.207,807.76355,807.4387,808.19775,807.3374,807.9112,807.3791,806.9118,806.0383,805.2459,804.4549,804.5625,804.1781,803.46466,803.21216,802.8958,802.4179,802.12537,801.59973,800.7398,800.834,800.774,800.7459,800.68665,800.42096,800.54895,800.28406,800.39606,29.188089942739794,29.354960059927294,29.360025977896044,29.438212013052294,29.973612403677294,29.537699317739794,29.094278907583544,28.769449806021044,29.528483009146044,28.668131446646044,29.241922950552294,28.709818458364794,28.242533302114794,27.369059181021044,26.576639747427294,25.785624122427294,25.893229102896044,25.508829688833544,24.795389747427294,24.542887306021044,24.226542091177294,23.748636817739794,23.456095313833544,22.930460548208544,22.070536231802294,22.164713477896044,22.104715919302294,22.076639747427294,22.017374610708544,21.751688575552294,21.879679298208544,21.614786720083544,21.726786231802294,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid360,-100.50168828169271,39.43361009896701,29,17,grid32,18,0.9473684210526315,781.04348877096,68.665344,0.0566,73.152,852.5709695,784.2168393,72.45096,0.0647,779.4189695,45.298668,44.891438,46.293156,46.43346,44.3215,44.47312,44.934067,45.22697,43.49619,43.228203,43.80199,43.845337,43.935272,45.03118,45.7568,45.424736,42.71141,43.559227,45.422535,43.819214,44.134212,44.462116,44.671116,45.16058,49.33778,48.794758,48.722214,48.87799,48.82397,49.440884,48.797016,49.149265,46.92068,808.23914,808.3111,808.4561,808.25714,808.89294,808.3721,808.0012,807.4654,808.4403,807.5764,808.1896,807.61774,807.18396,806.30206,805.5929,804.77167,804.7574,804.29443,803.68756,803.422,803.1729,802.6494,802.36694,801.81866,800.7877,801.1306,801.0768,801.07263,801.01196,800.75714,800.907,800.6172,800.60297,27.19564697122746,27.26760742044621,27.41262695169621,27.21365234232121,27.84945556497746,27.32858154153996,26.95773193216496,26.42190429544621,27.39681884622746,26.53292724466496,27.14608642435246,26.57424804544621,26.14047118997746,25.25857421732121,24.54940673685246,23.72817870950871,23.71389648294621,23.25094482278996,22.64407226419621,22.37850829935246,22.12942382669621,21.60592529153996,21.32345458841496,20.77517577982121,19.74423095560246,20.08712646341496,20.03329345560246,20.02914306497746,19.96847411966496,19.71365234232121,19.86349365091496,19.57369872903996,19.55947753763371,corn,corn,corn,corn,soybeans,corn,corn,soybeans,corn,soybeans,corn,corn,corn,corn,corn,corn,corn,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
grid361,-100.49247787513887,39.39749803020833,30,12,grid38,0,0.0,784.8083752437121,63.142368000000005,0.0518,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,42.70977,42.386456,43.89998,45.91438,41.804657,42.0858,42.527687,42.100536,42.96498,40.99953,43.416946,43.073505,43.158104,43.78877,44.974575,44.82959,42.282345,39.65359,46.19548,43.48769,43.789585,44.077923,44.38867,44.709164,51.481075,51.228725,51.10832,51.332043,51.307148,51.68155,51.261326,51.547314,47.104443,806.808,806.6454,806.2933,806.9379,806.93933,806.81714,806.34155,805.8652,805.9487,805.5746,805.6633,805.09344,804.6313,804.0209,802.7252,801.97626,802.6823,802.2203,801.7207,801.4358,801.2046,800.67584,800.39996,799.8527,799.4406,799.32587,799.09247,798.99695,798.94055,798.7608,798.818,798.61096,798.545,21.999608154725365,21.837010498475365,21.484898682069115,22.129552002381615,22.130955810975365,22.008763428162865,21.533177490662865,21.056798096131615,21.140355225037865,20.766209717225365,20.854954834412865,20.285069580506615,19.822911377381615,19.212498779725365,17.916844482850365,17.167882080506615,17.873936768006615,17.411900635194115,16.912327881287865,16.627415771912865,16.396214600037865,15.867467041444115,15.591588135194115,15.044346924256615,14.632237549256615,14.517491455506615,14.284093018006615,14.188572998475365,14.132176514100365,13.952427978944115,14.009617920350365,13.802586670350365,13.736607666444115,wheat,sorghum,fallow,wheat,corn,fallow,wheat,corn,fallow,wheat,sorghum,fallow,wheat,corn,fallow,wheat,corn,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid362,-100.49246710708333,39.40472097229167,30,13,grid38,11,0.5789473684210527,778.56159375,50.209704,0.0434,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.638332,42.74581,42.86071,46.021126,42.152626,42.428986,42.89353,41.12873,44.02722,41.212605,44.47906,44.534607,44.72283,44.984035,46.45951,46.763977,43.93987,41.666477,46.044567,45.00844,43.886574,45.582108,45.922905,46.294243,50.163605,49.77187,49.63825,49.882664,49.808445,50.39413,49.773872,50.125294,47.591156,806.2973,806.14667,805.82996,806.54456,806.5867,806.39484,805.8731,805.5522,805.5974,805.26697,805.378,804.7503,804.2962,803.7245,802.3493,801.6507,802.03687,801.7381,801.04254,800.7541,800.5066,799.985,799.7046,799.17957,799.29755,799.13776,798.94635,798.86096,798.7786,798.5476,798.62195,798.39594,797.94165,27.735708496093707,27.585073730468707,27.268362304687457,27.982961914062457,28.025076171874957,27.833242675781207,27.311514160156207,26.990591308593707,27.035818359374957,26.705374023437457,26.816396972656207,26.188711425781207,25.734609863281207,25.162893554687457,23.787710449218707,23.089102050781207,23.475271484374957,23.176504394531207,22.480947753906207,22.192495605468707,21.944998046874957,21.423391601562457,21.142996093749957,20.617971679687457,20.735952636718707,20.576162597656207,20.384756347656207,20.299368164062457,20.217031738281207,19.986013671874957,20.060354492187457,19.834341308593707,19.380056640624957,corn,wheat,corn,soybeans,wheat,sorghum,fallow,wheat,corn,sorghum,fallow,wheat,corn,corn,corn,wheat,corn,0,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
grid363,-100.49245633902777,39.411943914375,30,14,grid38,16,0.8421052631578947,776.907369141768,52.276248,0.0418,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.887386,44.497425,43.13713,46.105236,43.894535,44.13571,44.61022,41.47144,44.081966,42.912083,44.347584,44.52407,44.87561,45.94068,46.596508,47.64153,44.887516,44.60329,46.231766,45.96773,46.281124,46.51959,46.87653,47.258755,49.31314,48.760693,48.680904,48.856464,48.776825,49.49716,48.788033,49.144974,48.76824,805.92944,805.8185,805.5102,806.2732,806.3418,806.07166,805.5349,805.34076,805.61536,805.0437,805.3102,804.7667,805.00665,804.21387,803.15576,801.9311,802.20044,801.7612,801.7323,800.92035,800.7159,800.143,799.86084,799.36755,799.08386,798.9958,798.8479,798.76825,798.6797,798.4231,798.52167,798.2742,798.1672,29.02207421760704,28.91111230354454,28.60282372932579,29.36582421760704,29.43442773323204,29.16428613166954,28.62754296760704,28.43339013557579,28.70798730354454,28.13633203010704,28.40281152229454,27.85935449104454,28.09928369026329,27.30649804573204,26.24839257698204,25.02372216682579,25.29307031135704,24.85386132698204,24.82493066291954,24.01297997932579,23.80851220588829,23.23563622932579,22.95347070198204,22.46018456916954,22.17649316291954,22.08841943245079,21.94053124885704,21.86088036995079,21.77231835823204,21.51572656135704,21.61429833870079,21.36680078010704,21.25980615120079,corn,corn,corn,soybeans,corn,corn,corn,soybeans,wheat,corn,sorghum,corn,wheat,corn,corn,corn,corn,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
grid364,-100.49244557097222,39.41916685645833,30,15,grid38,18,0.9473684210526315,776.8580698235521,63.242952,0.0441,68.58,853.7893705,781.4813411,73.743312,0.0525,785.2093705,42.09623,44.481007,44.99835,46.166203,43.873104,44.095875,44.572647,41.766235,43.366467,42.908657,43.66691,43.640617,44.964535,46.0081,46.6906,46.596317,44.006374,43.692585,46.197598,45.08785,45.38502,45.612133,45.941128,46.323086,49.132816,48.622597,48.551167,48.72858,48.649292,49.32498,48.652927,49.007633,48.01495,805.73804,805.67615,805.8385,806.1316,806.2713,805.90906,805.38,805.2597,806.05255,804.99384,805.76465,805.2785,804.9633,804.1513,803.13965,802.3719,802.63983,802.2114,801.56195,801.35126,801.121,800.54395,800.2651,799.81036,798.8734,798.9375,798.8402,798.7791,798.6995,798.4492,798.56244,798.3001,798.59216,28.879967285822886,28.818077637385386,28.980431153010386,29.273521973322886,29.413231445979136,29.050987793635386,28.521935059260386,28.401634766291636,29.194481445979136,28.135765625666636,28.906578613947886,28.420433594416636,28.105248047541636,27.293236328791636,26.281578613947886,25.513817383479136,25.781761719416636,25.353355957697886,24.703880860041636,24.493187500666636,24.262901856135386,23.685875488947886,23.407005860041636,22.952293945979136,22.015343262385386,22.079430176447886,21.982140137385386,21.921043945979136,21.841454102229136,21.591148926447886,21.704369141291636,21.442040039729136,21.734093262385386,corn,corn,corn,corn,corn,soybeans,soybeans,corn,corn,corn,corn,corn,corn,corn,wheat,corn,corn,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
grid365,-100.49243480291666,39.42638979854167,30,16,grid37,0,0.0,777.28900165968,70.061328,0.0464,68.58,853.7893705,781.4813411,73.743312,0.0525,785.2093705,43.988426,43.766045,44.984135,43.858532,44.465218,44.65499,45.126724,43.896587,43.37878,43.31837,43.683075,43.64641,43.763126,44.787884,45.52884,46.64239,43.88233,43.53762,45.108635,44.95367,45.24949,45.468494,45.79683,46.180027,48.906456,48.464977,48.3803,48.55978,48.480934,49.09397,48.47385,48.824146,46.992275,805.75244,805.7606,805.9215,806.1418,806.5346,806.0729,805.59094,805.3449,806.0803,805.2322,805.80786,805.2905,804.8159,803.9878,803.14056,802.45764,802.62585,802.18225,801.3577,801.33594,801.10596,800.5468,800.2571,799.80176,798.7474,799.0384,798.9147,798.87225,798.80084,798.5575,798.6879,798.40344,798.5356,28.463439746569975,28.471618457507475,28.632507129382475,28.852783008288725,29.245605273913725,28.783874316882475,28.301940723132475,28.055908008288725,28.791320605944975,27.943176074694975,28.518859668444975,28.001525684069975,27.526916309069975,26.698791309069975,25.851562305163725,25.168639941882475,25.336852832507475,24.893249316882475,24.068725391101225,24.046935840319975,23.816955371569975,23.257812305163725,22.968078418444975,22.512756152819975,21.458373828601225,21.749389453601225,21.625671191882475,21.583251758288725,21.511840625476225,21.268493457507475,21.398925586413725,21.114440723132475,21.246581836413725,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid366,-100.49242403486112,39.433612740625,30,17,grid37,0,0.0,779.019965770008,70.91172,0.0494,68.58,853.7893705,781.4813411,73.743312,0.0525,785.2093705,42.768593,43.52123,43.850334,43.723118,44.300888,44.46077,44.922394,42.683643,43.46884,43.237907,43.784233,43.810745,43.92093,45.012447,45.710526,45.330276,42.48978,43.34471,45.27151,43.54733,43.8486,44.18916,44.38457,44.8674,49.00857,48.623425,48.555325,48.710747,48.65372,49.201206,48.61152,48.95561,46.504986,806.36945,806.4807,806.29486,806.2856,806.73895,806.16455,805.76685,805.6476,806.2021,805.4114,805.9459,805.3957,804.9483,804.1185,803.33734,802.59625,802.7023,802.232,801.5636,801.4173,801.1923,800.65186,800.3783,799.87103,798.7157,799.16547,799.059,799.02936,798.9667,798.7255,798.87225,798.56006,798.59656,27.349480030773293,27.460747120617043,27.274895069835793,27.265617726085793,27.718986866710793,27.144585011242043,26.746879933117043,26.627617237804543,27.182121632335793,26.391411183117043,26.925957081554543,26.375725147960793,25.928337452648293,25.098564503429543,24.317375538585793,23.576286671398293,23.682304737804543,23.212028858898293,22.543632862804543,22.397331593273293,22.172356007335793,21.631889698742043,21.358330128429543,20.851066944835793,19.695732472179543,20.145500538585793,20.039055226085793,20.009392140148293,19.946709034679543,19.705559132335793,19.852287647960793,19.540092823742043,19.576591847179543,fallow,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid367,-100.48328201708333,39.397502628958335,31,12,grid38,0,0.0,781.052083594512,63.587376000000006,0.0548,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.09712,42.092216,42.615395,45.578636,41.52561,41.795265,42.216743,40.500504,40.61333,40.8586,41.06411,40.20947,40.169254,41.974537,42.04076,41.711746,38.832924,39.591072,43.23299,39.943363,40.260853,40.499752,40.76767,41.103302,46.986664,46.22376,46.14697,46.27978,46.140522,47.065792,46.126194,46.53781,43.376972,804.70496,804.541,804.65924,804.95514,804.88153,804.75995,804.2536,803.84863,804.4839,803.69257,804.20435,803.64026,803.1107,802.67474,801.2547,800.6359,801.0732,800.6861,800.29407,799.931,799.724,799.15027,798.89813,798.39636,798.0411,798.1232,797.78516,797.6706,797.6122,797.4606,797.60815,797.39514,797.10364,23.652872460175445,23.488932030487945,23.607157128144195,23.903055565644195,23.829447167206695,23.707865135956695,23.201517479706695,22.796549217987945,23.431803124237945,22.640482323456695,23.152262108612945,22.588175194550445,22.058634178925445,21.622660057831695,20.202616112519195,19.583841698456695,20.021097557831695,19.634012596894195,19.241983788300445,18.878946678925445,18.671915428925445,18.098184960175445,17.846048729706695,17.344278710175445,16.988993065644195,17.071146385956695,16.733072655487945,16.618509667206695,16.560099022675445,16.408487694550445,16.556070702362945,16.343058007050445,16.051554100800445,fallow,wheat,corn,fallow,wheat,corn,fallow,wheat,sorghum,fallow,wheat,corn,fallow,wheat,corn,wheat,corn,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid368,-100.48327265625,39.404727811875006,31,13,grid38,14,0.7368421052631579,777.071080077744,54.915816,0.047,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.433346,42.49045,43.026222,45.6994,41.910595,42.178883,42.62673,40.919266,40.446873,41.09456,40.6997,40.066257,42.80553,43.831375,44.57364,43.060413,40.179173,39.861145,44.298595,41.3106,41.626255,41.8388,42.131958,42.47181,47.464897,46.4289,46.351223,46.51013,46.36096,47.24575,46.367775,46.78784,44.675762,804.1971,804.06195,804.2371,804.55725,804.5348,804.3519,803.79156,803.51056,804.4242,803.3304,804.0627,803.61707,803.585,802.854,801.8077,800.65546,801.06805,800.3161,800.4641,799.9055,799.70404,799.0823,798.81714,798.367,797.91516,797.98926,797.7383,797.6335,797.5508,797.3684,797.54785,797.3257,797.13605,27.12600244178725,26.99087060584975,27.16604150428725,27.4861708988185,27.4637099613185,27.2808486331935,26.72048486366225,26.43947900428725,27.3531142581935,26.25930322303725,26.99160302772475,26.5459853519435,26.51394189491225,25.782923828506,24.73659814491225,23.58437646522475,23.99697412147475,23.24502099647475,23.393031250381,22.834437500381,22.63296044959975,22.011195312881,21.746058594131,21.29592431678725,20.8440810550685,20.918177734756,20.667201172256,20.56240380897475,20.479701172256,20.297328125381,20.476771484756,20.254603516006,20.06496728553725,sorghum,corn,wheat,corn,soybeans,corn,fallow,wheat,corn,sorghum,fallow,wheat,corn,corn,corn,wheat,corn,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
grid369,-100.48326329541666,39.41195299479166,31,14,grid38,8,0.42105263157894735,776.3461382804879,56.57392800000001,0.0436,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.72416,42.844185,42.89233,44.947502,42.253597,42.5176,42.98814,41.2918,41.694637,41.30668,41.947617,41.571766,43.05264,44.053585,44.854824,44.59947,41.757767,41.319077,44.477203,42.86023,43.166588,43.404305,43.707584,44.081905,49.987484,49.57764,49.498207,49.665096,49.58019,50.111187,49.591274,49.88466,45.947937,803.82117,803.72217,803.37646,804.39594,804.3128,804.0551,803.4574,803.2924,804.47906,803.10126,804.1359,803.6923,803.3596,802.611,801.5952,800.8571,801.3345,800.9528,800.0332,800.1735,799.9661,799.3531,799.09235,798.6971,797.40204,797.4977,797.3036,797.21735,797.1411,796.9284,797.0388,796.7838,797.59656,27.475028711699565,27.376029688262065,27.030326563262065,28.049796778105815,27.966666895293315,27.708976465605815,27.111259180449565,26.946281153105815,28.132926660918315,26.755119043730815,27.789787012480815,27.346183496855815,27.013480860137065,26.264884668730815,25.249076563262065,24.510978418730815,24.988334375762065,24.606681543730815,23.687064844512065,23.827384668730815,23.619987207793315,23.006950098418315,22.746207910918315,22.350944239043315,21.055900293730815,21.151542383574565,20.957450586699565,20.871207910918315,20.794975000762065,20.582267481230815,20.692680078887065,20.437675196074565,21.250419336699565,wheat,corn,soybeans,soybeans,corn,fallow,wheat,corn,fallow,corn,sorghum,fallow,wheat,corn,fallow,wheat,corn,0,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0
grid370,-100.48325393458333,39.41917817770833,31,15,grid38,0,0.0,776.716645897104,64.26708,0.0427,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.978825,43.69004,43.587605,45.04591,42.440067,42.7114,43.19164,41.624977,43.172073,41.438316,43.482388,43.502514,44.896973,45.91069,46.575985,46.466652,43.789436,43.423923,46.246105,44.81688,45.098717,45.33741,45.651485,46.02717,49.96715,49.558994,49.48919,49.65684,49.571404,50.111797,49.58689,49.884197,47.576668,803.59875,803.557,803.7962,804.2135,804.2792,803.92584,803.3273,803.1935,803.97943,803.04584,803.682,803.20917,802.92505,802.1455,801.16284,800.421,800.7965,800.4237,799.41614,799.5821,799.3738,798.77484,798.51874,798.1056,797.1228,797.3396,797.19257,797.11884,797.0424,796.8258,796.9484,796.674,796.8511,26.882108985708555,26.840360938833555,27.079557716177305,27.496855079458555,27.562528907583555,27.209196388052305,26.610624610708555,26.476835548208555,27.262785255239805,26.329191505239805,26.965360938833555,26.492521583364805,26.208402931021055,25.428861915396055,24.446195899771055,23.704374610708555,24.079862891958555,23.707060157583555,22.699491798208555,22.865446388052305,22.657133399771055,22.058195411489805,21.802091895864805,21.388944923208555,20.406156837271055,20.622953712271055,20.475920020864805,20.402189552114805,20.325773536489805,20.109159766958555,20.231779395864805,19.957365333364805,20.134428321646055,corn,other,other,other,corn,other,other,corn,wheat,corn,fallow,wheat,corn,fallow,other,wheat,corn,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid371,-100.48324457375,39.426403360625,31,16,grid37,0,0.0,777.2390326166161,70.81418400000001,0.0433,73.152,853.7893705,781.4813411,73.743312,0.0525,780.6373705,42.871624,43.54544,43.877144,43.55378,44.3896,44.584545,45.053993,42.771507,43.237804,43.298187,43.549248,43.536083,44.968422,45.96002,46.66423,46.53683,43.684803,43.283146,46.202843,44.70665,44.988995,45.219078,45.53297,45.90927,49.89329,49.511948,49.435745,49.60442,49.518215,50.04854,49.5344,49.83334,47.44892,803.9675,803.56683,803.82776,804.0888,804.40204,803.932,803.37616,803.33105,803.9231,803.13116,803.64575,803.1413,802.88464,802.10004,801.2323,800.4028,800.69464,800.2798,799.20496,799.4693,799.2601,798.67865,798.4095,797.9928,796.8884,797.31946,797.1466,797.0867,797.0147,796.8003,796.9383,796.63745,796.74176,26.7284966802589,26.32780087947765,26.5887261724464,26.84977353572765,27.16300595760265,26.6929742193214,26.13712705135265,26.0920220708839,26.6840630865089,25.89213193416515,26.4067193365089,25.90226377010265,25.6456109380714,24.86100400447765,23.9932671880714,23.16373837947765,23.45560849666515,23.0407525396339,21.9659234380714,22.23026669979015,22.02103818416515,21.43961728572765,21.17045224666515,20.7537652349464,19.6493951177589,20.0804253911964,19.9075738286964,19.8476373052589,19.77567685604015,19.5612603521339,19.69926084041515,19.3984185552589,19.50272763729015,fallow,wheat,other,wheat,fallow,wheat,sorghum,sorghum,wheat,sorghum,sorghum,fallow,wheat,fallow,sorghum,fallow,wheat,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid372,-100.48323521291667,39.433628543541666,31,17,grid37,6,0.3157894736842105,777.9362365714561,75.95006400000001,0.0463,73.152,853.7893705,781.4813411,73.743312,0.0525,780.6373705,42.59382,43.34332,43.60547,43.969353,42.27456,42.400524,42.919083,42.492676,43.262917,40.693737,43.56991,43.550106,45.018982,45.9904,46.713478,46.55676,43.657314,43.1245,46.112167,44.651043,44.948174,45.257957,45.456394,45.933033,48.46426,48.06515,48.00568,48.170464,48.085,48.627106,48.031796,48.389046,47.444336,804.1445,804.1678,804.02216,804.3905,805.23956,804.51013,804.0501,803.5239,804.0039,803.8629,803.7407,803.2104,802.929,802.1574,801.3314,800.29126,800.45215,800.2036,799.11426,799.2226,799.08514,798.449,798.17896,797.7163,796.653,797.24725,797.0991,797.05133,796.9865,796.7716,796.9157,796.5868,796.4797,26.208233643387643,26.231549073075143,26.085919190262643,26.454266358231393,27.303326416825143,26.573895264481393,26.113873291825143,25.587689209793893,26.067669678543893,25.926678467606393,25.804486084793893,25.274151612137643,24.992779541825143,24.221173096512643,23.395184326981393,22.355023194168893,22.515911866043893,22.267376709793893,21.178021241043893,21.286358643387643,21.148907471512643,20.512738037918893,20.242718506668893,19.780072022293893,18.716778565262643,19.311016846512643,19.162884522293893,19.115093994950143,19.050274659012643,18.835369873856393,18.979473877762643,18.650555420731393,18.543438721512643,corn,other,corn,other,corn,wheat,other,corn,wheat,corn,fallow,wheat,corn,wheat,wheat,corn,wheat,3,6,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
grid373,-100.47408615902776,39.39750722770833,32,12,grid38,19,1.0,778.144781981136,64.760856,0.0568,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.071075,40.97103,42.28385,44.366646,41.242603,41.500393,41.900806,40.605328,39.997643,40.7171,40.43406,39.78492,40.72584,41.669518,42.445225,42.23547,39.490032,39.047073,43.5088,40.494,40.88409,40.995182,41.257454,41.609413,46.16944,45.543926,45.47269,45.608593,45.46544,46.191505,45.406116,45.788,43.42975,803.19214,802.2883,802.59436,803.1108,802.8088,802.6883,802.1483,802.8957,802.7056,801.7925,802.4158,801.8692,801.67676,800.97845,799.9039,799.38354,799.7645,799.1247,798.91504,798.74725,798.54834,797.9434,797.71655,797.27997,796.4415,796.6834,796.2926,796.16394,796.1239,796.00806,796.2256,796.0115,796.0108,25.04735669073898,24.14354809698898,24.44957837042648,24.96599682745773,24.66399487433273,24.54351147589523,24.00353344855148,24.75090893683273,24.56084546027023,23.64769848761398,24.27098950323898,23.72441967902023,23.53197583136398,22.83367260870773,21.75908764777023,21.23876294073898,21.61974438605148,20.97991284308273,20.77025708136398,20.60247143683273,20.40355786261398,19.79863842902023,19.57177075323898,19.13518628058273,18.29674633917648,18.53862866339523,18.14782055792648,18.01915844855148,17.97911938605148,17.86327465948898,18.08080395636398,17.86669262823898,17.86602124152023,corn,corn,corn,corn,soybeans,corn,corn,corn,soybeans,wheat,corn,corn,soybeans,corn,corn,corn,corn,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid374,-100.47407820541667,39.404734651458334,32,13,grid38,2,0.10526315789473684,776.8456054695121,59.865768,0.0507,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.217308,41.380684,42.72191,44.521477,41.661034,41.920536,42.350883,40.717968,39.930573,40.972054,40.18487,39.693672,41.192936,42.10533,42.985283,42.721043,39.771824,39.340717,43.83619,40.824448,41.11244,41.34009,41.614056,41.953182,46.679985,45.991936,45.880684,46.022396,45.865784,46.67091,45.895428,46.245926,43.93027,802.0589,801.8153,802.1509,802.69507,802.46674,802.2969,801.6905,801.46124,802.5403,801.3935,802.1721,801.7376,801.3312,800.625,799.56415,798.98694,799.4154,798.74994,798.75195,798.3617,798.1831,797.5297,797.28625,796.89484,796.49567,796.70715,796.40826,796.28345,796.2107,796.0752,796.32947,796.1114,795.707,25.213293456269184,24.969702147675434,25.305273436737934,25.849462889862934,25.621130370331684,25.451269530487934,24.844885253144184,24.615637206269184,25.694677733612934,24.547888182831684,25.326513671112934,24.892004393769184,24.485571288300434,23.779394530487934,22.718542479706684,22.141333007050434,22.569799803925434,21.904333495331684,21.906347655487934,21.516088866425434,21.337499999237934,20.684118651581684,20.440649413300434,20.049230956269184,19.650061034394184,19.861547850800434,19.562658690644184,19.437841796112934,19.365087889862934,19.229589842987934,19.483862303925434,19.265783690644184,18.861364745331684,other,corn,wheat,corn,fallow,wheat,corn,fallow,wheat,fallow,wheat,wheat,corn,corn,wheat,corn,fallow,1,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
